label,index,key,name,external_id
Gene,5946,IL17RD,IL17RD,
Gene,5947,IL17RE,IL17RE,
Gene,5948,IL17REL,IL17REL,
Gene,5949,IL18,IL18,
Gene,5950,IL18BP,IL18BP,
Gene,5951,IL18RAP,IL18RAP,
Gene,5952,IL1A,IL1A,
Gene,5953,IL1B,IL1B,3553
Gene,5954,IL1F10,IL1F10,
Gene,5955,IL1R1,IL1R1,
Gene,5956,IL1R2,IL1R2,
Gene,5957,IL1RAP,IL1RAP,
Gene,5958,IL1RAPL1,IL1RAPL1,
Gene,5959,IL1RAPL2,IL1RAPL2,
Gene,5960,IL1RL1,IL1RL1,
Gene,5961,IL1RN,IL1RN,
Gene,5962,IL2,IL2,
Gene,5963,IL20,IL20,
Gene,5964,IL20RB,IL20RB,
Gene,5965,IL21,IL21,
Gene,5966,IL21R,IL21R,
Gene,5967,IL22,IL22,
Gene,5968,IL22RA1,IL22RA1,
Gene,5969,IL23A,IL23A,
Gene,5970,IL24,IL24,
Gene,5971,IL27,IL27,
Gene,5972,IL27RA,IL27RA,
Gene,5973,IL2RA,IL2RA,
Gene,5974,IL2RB,IL2RB,
Gene,5975,IL2RG,IL2RG,
Gene,5976,IL3,IL3,
Gene,5977,IL31,IL31,
Gene,5978,IL31RA,IL31RA,
Gene,5979,IL32,IL32,
Gene,5980,IL33,IL33,
Gene,5981,IL34,IL34,
Gene,5982,IL36A,IL36A,
Gene,5983,IL36B,IL36B,
Gene,5984,IL36G,IL36G,
Gene,5985,IL36RN,IL36RN,
Gene,5986,IL4,IL4,
Gene,5987,IL4I1,IL4I1,
Gene,5988,IL4R,IL4R,
Gene,5989,IL5,IL5,
Gene,5990,IL5RA,IL5RA,
Gene,5991,IL6,IL6,
Gene,5992,IL6R,IL6R,
Gene,5993,IL6ST,IL6ST,
Gene,5994,IL7,IL7,
Gene,5995,IL7R,IL7R,
Gene,5996,IL9,IL9,
Gene,5997,IL9R,IL9R,
Gene,5998,ILDR1,ILDR1,
Gene,5999,ILDR2,ILDR2,
Gene,6000,ILF2,ILF2,
Gene,6001,ILF3,ILF3,
Gene,6002,ILK,ILK,
Gene,6003,ILVBL,ILVBL,
Gene,6004,IMMP1L,IMMP1L,
Gene,6005,IMMP2L,IMMP2L,
Gene,6006,IMMT,IMMT,
Gene,6007,IMP3,IMP3,
Gene,6008,IMP4,IMP4,
Gene,6009,IMPA1,IMPA1,
Gene,6010,IMPA2,IMPA2,
Gene,6011,IMPACT,IMPACT,
Gene,6012,IMPDH1,IMPDH1,
Gene,6013,IMPDH2,IMPDH2,
Gene,6014,IMPG1,IMPG1,
Gene,6015,IMPG2,IMPG2,
Gene,6016,INAFM1,INAFM1,
Gene,6017,INCENP,INCENP,
Gene,6018,INF2,INF2,
Gene,6019,ING1,ING1,
Gene,6020,ING2,ING2,
Gene,6021,ING3,ING3,
Gene,6022,ING5,ING5,
Gene,6023,INHA,INHA,
Gene,6024,INHBA,INHBA,
Gene,6025,INHBB,INHBB,
Gene,6026,INHBC,INHBC,
Gene,6027,INHBE,INHBE,
Gene,6028,INKA1,INKA1,
Gene,6029,INKA2,INKA2,
Gene,6030,INMT,INMT,
Gene,6031,INO80,INO80,
Gene,6032,INO80B,INO80B,
Gene,6033,INO80C,INO80C,
Gene,6034,INO80E,INO80E,
Gene,6035,INPP1,INPP1,
Gene,6036,INPP4A,INPP4A,
Gene,6037,INPP4B,INPP4B,
Gene,6038,INPP5A,INPP5A,
Gene,6039,INPP5B,INPP5B,
Gene,6040,INPP5D,INPP5D,
Gene,6041,INPP5E,INPP5E,
Gene,6042,INPP5F,INPP5F,
Gene,6043,INPP5J,INPP5J,
Gene,6044,INPP5K,INPP5K,
Gene,6045,INS,INS,
Gene,6046,INSC,INSC,
Gene,6047,INSIG1,INSIG1,
Gene,6048,INSIG2,INSIG2,
Gene,6049,INSL3,INSL3,
Gene,6050,INSM2,INSM2,
Gene,6051,INSR,INSR,
Gene,6052,INTS1,INTS1,
Gene,6053,INTS10,INTS10,
Gene,6054,INTS11,INTS11,
Gene,6055,INTS12,INTS12,
Gene,6056,INTS13,INTS13,
Gene,6057,INTS14,INTS14,
Gene,6058,INTS15,INTS15,
Gene,6059,INTS4,INTS4,
Gene,6060,INTS5,INTS5,
Gene,6061,INTS6,INTS6,
Gene,6062,INTS8,INTS8,
Gene,6063,INTU,INTU,
Gene,6064,IP6K1,IP6K1,
Gene,6065,IP6K2,IP6K2,
Gene,6066,IP6K3,IP6K3,
Gene,6067,IPCEF1,IPCEF1,
Gene,6068,IPMK,IPMK,
Gene,6069,IPO13,IPO13,
Gene,6070,IPO4,IPO4,
Gene,6071,IPO5,IPO5,
Gene,6072,IPO8,IPO8,
Gene,6073,IPP,IPP,
Gene,6074,IQCA1,IQCA1,
Gene,6075,IQCB1,IQCB1,
Gene,6076,IQCF1,IQCF1,
Gene,6077,IQCH-AS1,IQCH-AS1,
Gene,6078,IQCK,IQCK,
Gene,6079,IQCN,IQCN,
Gene,6080,IQGAP1,IQGAP1,
Gene,6081,IQGAP2,IQGAP2,
Gene,6082,IQGAP3,IQGAP3,
Gene,6083,IQSEC1,IQSEC1,
Gene,6084,IQUB,IQUB,
Gene,6085,IRAG1,IRAG1,
Gene,6086,IRAG2,IRAG2,
Gene,6087,IRAK1,IRAK1,
Gene,6088,IRAK1BP1,IRAK1BP1,
Gene,6089,IRAK2,IRAK2,
Gene,6090,IRAK3,IRAK3,
Gene,6091,IRAK4,IRAK4,
Gene,6092,IREB2,IREB2,
Gene,6093,IRF1,IRF1,
Gene,6094,IRF2,IRF2,
Gene,6095,IRF2BP1,IRF2BP1,
Gene,6096,IRF2BP2,IRF2BP2,
Gene,6097,IRF2BPL,IRF2BPL,
Gene,6098,IRF3,IRF3,
Gene,6099,IRF4,IRF4,
Gene,6100,IRF5,IRF5,
Gene,6101,IRF6,IRF6,
Gene,6102,IRF7,IRF7,
Gene,6103,IRF8,IRF8,
Gene,6104,IRF9,IRF9,
Gene,6105,IRGC,IRGC,
Gene,6106,IRGQ,IRGQ,
Gene,6107,IRS1,IRS1,
Gene,6108,IRS2,IRS2,
Gene,6109,IRS4,IRS4,
Gene,6110,IRX1,IRX1,
Gene,6111,IRX3,IRX3,
Gene,6112,IRX4,IRX4,
Gene,6113,IRX5,IRX5,
Gene,6114,IRX6,IRX6,
Gene,6115,ISCA1,ISCA1,
Gene,6116,ISCA2,ISCA2,
Gene,6117,ISG15,ISG15,
Gene,6118,ISG20,ISG20,
Gene,6119,ISG20L2,ISG20L2,
Gene,6120,ISL1,ISL1,
Gene,6121,ISL2,ISL2,
Gene,6122,ISLR,ISLR,
Gene,6123,ISLR2,ISLR2,
Gene,6124,ISM2,ISM2,
Gene,6125,ISOC1,ISOC1,
Gene,6126,IST1,IST1,
Gene,6127,ISX,ISX,
Gene,6128,ISYNA1,ISYNA1,
Gene,6129,ITCH,ITCH,
Gene,6130,ITFG1,ITFG1,
Gene,6131,ITGA1,ITGA1,
Gene,6132,ITGA10,ITGA10,
Gene,6133,ITGA11,ITGA11,
Gene,6134,ITGA2,ITGA2,
Gene,6135,ITGA2B,ITGA2B,
Gene,6136,ITGA3,ITGA3,
Gene,6137,ITGA4,ITGA4,
Gene,6138,ITGA5,ITGA5,
Gene,6139,ITGA6,ITGA6,
Gene,6140,ITGA7,ITGA7,
Gene,6141,ITGA8,ITGA8,
Gene,6142,ITGAE,ITGAE,
Gene,6143,ITGAL,ITGAL,
Gene,6144,ITGAM,ITGAM,
Gene,6145,ITGAV,ITGAV,
Gene,6146,ITGAX,ITGAX,
Gene,6147,ITGB1,ITGB1,
Gene,6148,ITGB2,ITGB2,
Gene,6149,ITGB3,ITGB3,
Gene,6150,ITGB3BP,ITGB3BP,
Gene,6151,ITGB4,ITGB4,
Gene,6152,ITGB5,ITGB5,
Gene,6153,ITGB6,ITGB6,
Gene,6154,ITGB7,ITGB7,
Gene,6155,ITGB8,ITGB8,
Gene,6156,ITGBL1,ITGBL1,
Gene,6157,ITIH1,ITIH1,
Gene,6158,ITIH2,ITIH2,
Gene,6159,ITIH3,ITIH3,
Gene,6160,ITM2A,ITM2A,
Gene,6161,ITM2B,ITM2B,
Gene,6162,ITM2C,ITM2C,
Gene,6163,ITPA,ITPA,
Gene,6164,ITPK1,ITPK1,
Gene,6165,ITPKA,ITPKA,
Gene,6166,ITPKB,ITPKB,
Gene,6167,ITPKC,ITPKC,
Gene,6168,ITPR1,ITPR1,
Gene,6169,ITPR2,ITPR2,
Gene,6170,ITPR3,ITPR3,
Gene,6171,ITPRID1,ITPRID1,
Gene,6172,ITPRID2,ITPRID2,
Gene,6173,ITPRIP,ITPRIP,
Gene,6174,ITPRIPL1,ITPRIPL1,
Gene,6175,ITPRIPL2,ITPRIPL2,
Gene,6176,ITSN1,ITSN1,
Gene,6177,ITSN2,ITSN2,
Gene,6178,IVD,IVD,
Gene,6179,IVL,IVL,
Gene,6180,IVNS1ABP,IVNS1ABP,
Gene,6181,IWS1,IWS1,
Gene,6182,IYD,IYD,
Gene,6183,IZUMO1,IZUMO1,
Gene,6184,IZUMO1R,IZUMO1R,
Gene,6185,Iba1,Iba1,
Gene,6186,Idi2l3,Idi2l3,
Gene,6187,If2,If2,
Gene,6188,Ifi202b,Ifi202b,
Gene,6189,Ifi203,Ifi203,
Gene,6190,Ifi204,Ifi204,
Gene,6191,Ifi205,Ifi205,
Gene,6192,Ifi206,Ifi206,
Gene,6193,Ifi27l2a,Ifi27l2a,
Gene,6194,Ifi27l2b,Ifi27l2b,
Gene,6195,Ifi47,Ifi47,
Gene,6196,Ifit3b,Ifit3b,
Gene,6197,Ifitm7,Ifitm7,
Gene,6198,Igh-6,Igh-6,
Gene,6199,Igh-VJ558,Igh-VJ558,
Gene,6200,Ighg,Ighg,
Gene,6201,Ighg2a,Ighg2a,
Gene,6202,Ighv1-20,Ighv1-20,
Gene,6203,Ighv1-31,Ighv1-31,
Gene,6204,Ighv1-36,Ighv1-36,
Gene,6205,Ighv1-47,Ighv1-47,
Gene,6206,Ighv1-54,Ighv1-54,
Gene,6207,Ighv1-56,Ighv1-56,
Gene,6208,Ighv1-62-1,Ighv1-62-1,
Gene,6209,Ighv1-64,Ighv1-64,
Gene,6210,Ighv1-66,Ighv1-66,
Gene,6211,Ighv1-72,Ighv1-72,
Gene,6212,Ighv1-74,Ighv1-74,
Gene,6213,Ighv1-76,Ighv1-76,
Gene,6214,Ighv1-77,Ighv1-77,
Gene,6215,Ighv1-80,Ighv1-80,
Gene,6216,Ighv10-1,Ighv10-1,
Gene,6217,Ighv14-4,Ighv14-4,
Gene,6218,Ighv3-1,Ighv3-1,
Gene,6219,Ighv4-2,Ighv4-2,
Gene,6220,Ighv5-12-4,Ighv5-12-4,
Gene,6221,Ighv5-9-1,Ighv5-9-1,
Gene,6222,Ighv7-1,Ighv7-1,
Gene,6223,Igk-V1,Igk-V1,
Gene,6224,Igkv1-132,Igkv1-132,
Gene,6225,Igkv1-133,Igkv1-133,
Gene,6226,Igkv1-135,Igkv1-135,
Gene,6227,Igkv1-88,Igkv1-88,
Gene,6228,Igkv11-125,Igkv11-125,
Gene,6229,Igkv13-84,Igkv13-84,
Gene,6230,Igkv14-100,Igkv14-100,
Gene,6231,Igkv14-111,Igkv14-111,
Gene,6232,Igkv15-103,Igkv15-103,
Gene,6233,Igkv19-93,Igkv19-93,
Gene,6234,Igkv2-112,Igkv2-112,
Gene,6235,Igkv2-116,Igkv2-116,
Gene,6236,Igkv3-12,Igkv3-12,
Gene,6237,Igkv3-4,Igkv3-4,
Gene,6238,Igkv3-5,Igkv3-5,
Gene,6239,Igkv4-51,Igkv4-51,
Gene,6240,Igkv4-53,Igkv4-53,
Gene,6241,Igkv4-55,Igkv4-55,
Gene,6242,Igkv4-57,Igkv4-57,
Gene,6243,Igkv4-61,Igkv4-61,
Gene,6244,Igkv4-63,Igkv4-63,
Gene,6245,Igkv4-70,Igkv4-70,
Gene,6246,Igkv4-86,Igkv4-86,
Gene,6247,Igkv4-90,Igkv4-90,
Gene,6248,Igkv5-43,Igkv5-43,
Gene,6249,Igkv5-45,Igkv5-45,
Gene,6250,Igkv6-14,Igkv6-14,
Gene,6251,Igkv6-23,Igkv6-23,
Gene,6252,Igkv6-25,Igkv6-25,
Gene,6253,Igkv6-32,Igkv6-32,
Gene,6254,Igkv7-33,Igkv7-33,
Gene,6255,Igkv8-16,Igkv8-16,
Gene,6256,Igkv8-24,Igkv8-24,
Gene,6257,Igkv8-34,Igkv8-34,
Gene,6258,Igkvk33-85,Igkvk33-85,
Gene,6259,Iglv1,Iglv1,
Gene,6260,Iglv2,Iglv2,
Gene,6261,Igsf7 l1,Igsf7 l1,
Gene,6262,Igtp,Igtp,
Gene,6263,Iigp1,Iigp1,
Gene,6264,Il11ra1,Il11ra1,
Gene,6265,Il11ra2,Il11ra2,
Gene,6266,Il4ra,Il4ra,
Gene,6267,Il6ra,Il6ra,
Gene,6268,Inos,Inos,
Gene,6269,Ins1,Ins1,
Gene,6270,Ins2,Ins2,
Gene,6271,Irgm1,Irgm1,
Gene,6272,Irgm2,Irgm2,
Gene,6273,J5E45_RS14170,J5E45_RS14170,
Gene,6274,JADE2,JADE2,
Gene,6275,JADE3,JADE3,
Gene,6276,JAG1,JAG1,
Gene,6277,JAG2,JAG2,
Gene,6278,JAGN1,JAGN1,
Gene,6279,JAK1,JAK1,
Gene,6280,JAK2,JAK2,
Gene,6281,JAK3,JAK3,
Gene,6282,JAKMIP1,JAKMIP1,
Gene,6283,JAKMIP2,JAKMIP2,
Gene,6284,JAKMIP3,JAKMIP3,
Gene,6285,JAM2,JAM2,
Gene,6286,JAML,JAML,
Gene,6287,JARID2,JARID2,
Gene,6288,JAZF1,JAZF1,
Gene,6289,JCHAIN,JCHAIN,
Gene,6290,JDP2,JDP2,
Gene,6291,JMJD1C,JMJD1C,
Gene,6292,JMJD4,JMJD4,
Gene,6293,JMJD6,JMJD6,
Gene,6294,JMJD7,JMJD7,
Gene,6295,JMY,JMY,
Gene,6296,JOSD1,JOSD1,
Gene,6297,JOSD2,JOSD2,
Gene,6298,JPH1,JPH1,
Gene,6299,JPH2,JPH2,
Gene,6300,JPH3,JPH3,
Gene,6301,JPH4,JPH4,
Gene,6302,JPT1,JPT1,
Gene,6303,JPT2,JPT2,
Gene,6304,JRK,JRK,
Gene,6305,JRKL,JRKL,
Gene,6306,JUN,JUN,
Gene,6307,JUNB,JUNB,
Gene,6308,JUND,JUND,
Gene,6309,JUP,JUP,
Gene,6310,JY391_RS23210,JY391_RS23210,
Gene,6311,KALRN,KALRN,
Gene,6312,KANK1,KANK1,
Gene,6313,KANK2,KANK2,
Gene,6314,KANK3,KANK3,
Gene,6315,KANK4,KANK4,
Gene,6316,KANSL2,KANSL2,
Gene,6317,KANSL3,KANSL3,
Gene,6318,KAT14,KAT14,
Gene,6319,KAT2A,KAT2A,
Gene,6320,KAT2B,KAT2B,
Gene,6321,KAT5,KAT5,
Gene,6322,KAT6A,KAT6A,
Gene,6323,KAT6B,KAT6B,
Gene,6324,KAT7,KAT7,
Gene,6325,KAT8,KAT8,
Gene,6326,KATNAL1,KATNAL1,
Gene,6327,KATNAL2,KATNAL2,
Gene,6328,KATNBL1,KATNBL1,
Gene,6329,KATNIP,KATNIP,
Gene,6330,KAZALD1,KAZALD1,
Gene,6331,KAZN,KAZN,
Gene,6332,KBTBD13,KBTBD13,
Gene,6333,KBTBD2,KBTBD2,
Gene,6334,KBTBD3,KBTBD3,
Gene,6335,KBTBD4,KBTBD4,
Gene,6336,KBTBD6,KBTBD6,
Gene,6337,KBTBD7,KBTBD7,
Gene,6338,KBTBD8,KBTBD8,
Gene,6339,KCMF1,KCMF1,
Gene,6340,KCNA1,KCNA1,
Gene,6341,KCNA10,KCNA10,
Gene,6342,KCNA2,KCNA2,
Gene,6343,KCNA3,KCNA3,
Gene,6344,KCNA4,KCNA4,
Gene,6345,KCNA5,KCNA5,
Gene,6346,KCNA6,KCNA6,
Gene,6347,KCNA7,KCNA7,
Gene,6348,KCNAB1,KCNAB1,
Gene,6349,KCNB1,KCNB1,
Gene,6350,KCNB2,KCNB2,
Gene,6351,KCNC1,KCNC1,
Gene,6352,KCNC2,KCNC2,
Gene,6353,KCNC3,KCNC3,
Gene,6354,KCNC4,KCNC4,
Gene,6355,KCND1,KCND1,
Gene,6356,KCND2,KCND2,
Gene,6357,KCND3,KCND3,
Gene,6358,KCNE1,KCNE1,
Gene,6359,KCNE2,KCNE2,
Gene,6360,KCNE3,KCNE3,
Gene,6361,KCNE5,KCNE5,
Gene,6362,KCNF1,KCNF1,
Gene,6363,KCNG1,KCNG1,
Gene,6364,KCNG2,KCNG2,
Gene,6365,KCNG3,KCNG3,
Gene,6366,KCNG4,KCNG4,
Gene,6367,KCNH1,KCNH1,
Gene,6368,KCNH2,KCNH2,
Gene,6369,KCNH3,KCNH3,
Gene,6370,KCNH4,KCNH4,
Gene,6371,KCNH5,KCNH5,
Gene,6372,KCNH6,KCNH6,
Gene,6373,KCNH7,KCNH7,
Gene,6374,KCNH8,KCNH8,
Gene,6375,KCNIP1,KCNIP1,
Gene,6376,KCNIP2,KCNIP2,
Gene,6377,KCNIP3,KCNIP3,
Gene,6378,KCNJ1,KCNJ1,
Gene,6379,KCNJ10,KCNJ10,
Gene,6380,KCNJ11,KCNJ11,
Gene,6381,KCNJ12,KCNJ12,
Gene,6382,KCNJ13,KCNJ13,
Gene,6383,KCNJ14,KCNJ14,
Gene,6384,KCNJ16,KCNJ16,
Gene,6385,KCNJ2,KCNJ2,
Gene,6386,KCNJ3,KCNJ3,
Gene,6387,KCNJ4,KCNJ4,
Gene,6388,KCNJ5,KCNJ5,
Gene,6389,KCNJ5-AS1,KCNJ5-AS1,
Gene,6390,KCNJ6,KCNJ6,
Gene,6391,KCNJ8,KCNJ8,
Gene,6392,KCNJ9,KCNJ9,
Gene,6393,KCNK10,KCNK10,
Gene,6394,KCNK12,KCNK12,
Gene,6395,KCNK13,KCNK13,
Gene,6396,KCNK15,KCNK15,
Gene,6397,KCNK16,KCNK16,
Gene,6398,KCNK2,KCNK2,
Gene,6399,KCNK3,KCNK3,
Gene,6400,KCNK4,KCNK4,
Gene,6401,KCNK5,KCNK5,
Gene,6402,KCNK6,KCNK6,
Gene,6403,KCNK9,KCNK9,
Gene,6404,KCNMA1,KCNMA1,
Gene,6405,KCNMB1,KCNMB1,
Gene,6406,KCNMB3,KCNMB3,
Gene,6407,KCNMB4,KCNMB4,
Gene,6408,KCNN2,KCNN2,
Gene,6409,KCNN3,KCNN3,
Gene,6410,KCNN4,KCNN4,
Gene,6411,KCNQ1,KCNQ1,
Gene,6412,KCNQ1OT1,KCNQ1OT1,
Gene,6413,KCNQ2,KCNQ2,
Gene,6414,KCNQ3,KCNQ3,
Gene,6415,KCNQ4,KCNQ4,
Gene,6416,KCNQ5,KCNQ5,
Gene,6417,KCNS1,KCNS1,
Gene,6418,KCNS2,KCNS2,
Gene,6419,KCNS3,KCNS3,
Gene,6420,KCNT1,KCNT1,
Gene,6421,KCNT2,KCNT2,
Gene,6422,KCNV1,KCNV1,
Gene,6423,KCNV2,KCNV2,
Gene,6424,KCTD10,KCTD10,
Gene,6425,KCTD12,KCTD12,
Gene,6426,KCTD13,KCTD13,
Gene,6427,KCTD14,KCTD14,
Gene,6428,KCTD15,KCTD15,
Gene,6429,KCTD16,KCTD16,
Gene,6430,KCTD17,KCTD17,
Gene,6431,KCTD19,KCTD19,
Gene,6432,KCTD2,KCTD2,
Gene,6433,KCTD20,KCTD20,
Gene,6434,KCTD3,KCTD3,
Gene,6435,KCTD4,KCTD4,
Gene,6436,KCTD5,KCTD5,
Gene,6437,KCTD6,KCTD6,
Gene,6438,KCTD8,KCTD8,
Gene,6439,KCTD9,KCTD9,
Gene,6440,KDELR1,KDELR1,
Gene,6441,KDELR2,KDELR2,
Gene,6442,KDELR3,KDELR3,
Gene,6443,KDF1,KDF1,
Gene,6444,KDM1A,KDM1A,
Gene,6445,KDM1B,KDM1B,
Gene,6446,KDM2A,KDM2A,
Gene,6447,KDM2B,KDM2B,
Gene,6448,KDM3A,KDM3A,
Gene,6449,KDM3B,KDM3B,
Gene,6450,KDM4A,KDM4A,
Gene,6451,KDM4B,KDM4B,
Gene,6452,KDM4C,KDM4C,
Gene,6453,KDM4D,KDM4D,
Gene,6454,KDM4E,KDM4E,
Gene,6455,KDM5A,KDM5A,
Gene,6456,KDM5C,KDM5C,
Gene,6457,KDM5D,KDM5D,
Gene,6458,KDM6B,KDM6B,
Gene,6459,KDM7A,KDM7A,
Gene,6460,KDM8,KDM8,
Gene,6461,KDR,KDR,
Gene,6462,KDSR,KDSR,
Gene,6463,KEAP1,KEAP1,
Gene,6464,KEL,KEL,
Gene,6465,KERA,KERA,
Gene,6466,KGD4,KGD4,
Gene,6467,KHDC4,KHDC4,
Gene,6468,KHDRBS1,KHDRBS1,
Gene,6469,KHDRBS2,KHDRBS2,
Gene,6470,KHK,KHK,
Gene,6471,KHNYN,KHNYN,
Gene,6472,KHSRP,KHSRP,
Gene,6473,KIAA0319L,KIAA0319L,
Gene,6474,KIAA0753,KIAA0753,
Gene,6475,KIAA0825,KIAA0825,
Gene,6476,KIAA0930,KIAA0930,
Gene,6477,KIAA1143,KIAA1143,
Gene,6478,KIAA1191,KIAA1191,
Gene,6479,KIAA1217,KIAA1217,
Gene,6480,KIAA1328,KIAA1328,
Gene,6481,KIAA1586,KIAA1586,
Gene,6482,KIAA1671,KIAA1671,
Gene,6483,KIAA2013,KIAA2013,
Gene,6484,KICS2,KICS2,
Gene,6485,KIDINS220,KIDINS220,
Gene,6486,KIF11,KIF11,
Gene,6487,KIF13A,KIF13A,
Gene,6488,KIF13B,KIF13B,
Gene,6489,KIF14,KIF14,
Gene,6490,KIF15,KIF15,
Gene,6491,KIF16B,KIF16B,
Gene,6492,KIF17,KIF17,
Gene,6493,KIF18A,KIF18A,
Gene,6494,KIF18B,KIF18B,
Gene,6495,KIF19,KIF19,
Gene,6496,KIF1A,KIF1A,
Gene,6497,KIF1B,KIF1B,
Gene,6498,KIF1C,KIF1C,
Gene,6499,KIF20A,KIF20A,
Gene,6500,KIF20B,KIF20B,
Gene,6501,KIF21A,KIF21A,
Gene,6502,KIF21B,KIF21B,
Gene,6503,KIF22,KIF22,
Gene,6504,KIF23,KIF23,
Gene,6505,KIF24,KIF24,
Gene,6506,KIF26A,KIF26A,
Gene,6507,KIF26B,KIF26B,
Gene,6508,KIF27,KIF27,
Gene,6509,KIF2A,KIF2A,
Gene,6510,KIF2C,KIF2C,
Gene,6511,KIF3A,KIF3A,
Gene,6512,KIF3C,KIF3C,
Gene,6513,KIF4A,KIF4A,
Gene,6514,KIF5A,KIF5A,
Gene,6515,KIF5B,KIF5B,
Gene,6516,KIF5C,KIF5C,
Gene,6517,KIF6,KIF6,
Gene,6518,KIF7,KIF7,
Gene,6519,KIF9,KIF9,
Gene,6520,KIFAP3,KIFAP3,
Gene,6521,KIFBP,KIFBP,
Gene,6522,KIFC1,KIFC1,
Gene,6523,KIFC2,KIFC2,
Gene,6524,KIFC3,KIFC3,
Gene,6525,KIR2DL3,KIR2DL3,
Gene,6526,KIR2DL4,KIR2DL4,
Gene,6527,KIR2DS5,KIR2DS5,
Gene,6528,KIR3DL3,KIR3DL3,
Gene,6529,KIR3DX1,KIR3DX1,
Gene,6530,KIRREL1,KIRREL1,
Gene,6531,KIRREL2,KIRREL2,
Gene,6532,KISS1,KISS1,
Gene,6533,KISS1R,KISS1R,
Gene,6534,KIT,KIT,
Gene,6535,KITLG,KITLG,
Gene,6536,KIZ,KIZ,
Gene,6537,KL,KL,
Gene,6538,KLB,KLB,
Gene,6539,KLC1,KLC1,
Gene,6540,KLC2,KLC2,
Gene,6541,KLC4,KLC4,
Gene,6542,KLF10,KLF10,
Gene,6543,KLF11,KLF11,
Gene,6544,KLF12,KLF12,
Gene,6545,KLF13,KLF13,
Gene,6546,KLF14,KLF14,
Gene,6547,KLF15,KLF15,
Gene,6548,KLF16,KLF16,
Gene,6549,KLF2,KLF2,
Gene,6550,KLF3,KLF3,
Gene,6551,KLF4,KLF4,
Gene,6552,KLF5,KLF5,
Gene,6553,KLF6,KLF6,
Gene,6554,KLF7,KLF7,
Gene,6555,KLF8,KLF8,
Gene,6556,KLF9,KLF9,
Gene,6557,KLHDC10,KLHDC10,
Gene,6558,KLHDC2,KLHDC2,
Gene,6559,KLHDC3,KLHDC3,
Gene,6560,KLHDC4,KLHDC4,
Gene,6561,KLHDC7A,KLHDC7A,
Gene,6562,KLHDC8A,KLHDC8A,
Gene,6563,KLHL13,KLHL13,
Gene,6564,KLHL14,KLHL14,
Gene,6565,KLHL15,KLHL15,
Gene,6566,KLHL18,KLHL18,
Gene,6567,KLHL2,KLHL2,
Gene,6568,KLHL20,KLHL20,
Gene,6569,KLHL21,KLHL21,
Gene,6570,KLHL22,KLHL22,
Gene,6571,KLHL23,KLHL23,
Gene,6572,KLHL24,KLHL24,
Gene,6573,KLHL25,KLHL25,
Gene,6574,KLHL28,KLHL28,
Gene,6575,KLHL29,KLHL29,
Gene,6576,KLHL32,KLHL32,
Gene,6577,KLHL38,KLHL38,
Gene,6578,KLHL4,KLHL4,
Gene,6579,KLHL40,KLHL40,
Gene,6580,KLHL41,KLHL41,
Gene,6581,KLHL42,KLHL42,
Gene,6582,KLHL5,KLHL5,
Gene,6583,KLHL6,KLHL6,
Gene,6584,KLHL7,KLHL7,
Gene,6585,KLHL8,KLHL8,
Gene,6586,KLHL9,KLHL9,
Gene,6587,KLK1,KLK1,
Gene,6588,KLK11,KLK11,
Gene,6589,KLK13,KLK13,
Gene,6590,KLK2,KLK2,
Gene,6591,KLK3,KLK3,
Gene,6592,KLK4,KLK4,
Gene,6593,KLK5,KLK5,
Gene,6594,KLK6,KLK6,
Gene,6595,KLKB1,KLKB1,
Gene,6596,KLRC1,KLRC1,
Gene,6597,KLRC2,KLRC2,
Gene,6598,KLRC3,KLRC3,
Gene,6599,KLRD1,KLRD1,
Gene,6600,KLRG1,KLRG1,
Gene,6601,KLRK1,KLRK1,
Gene,6602,KMO,KMO,
Gene,6603,KMT2A,KMT2A,
Gene,6604,KMT2B,KMT2B,
Gene,6605,KMT2C,KMT2C,
Gene,6606,KMT2D,KMT2D,
Gene,6607,KMT2E,KMT2E,
Gene,6608,KMT5A,KMT5A,
Gene,6609,KMT5B,KMT5B,
Gene,6610,KNDC1,KNDC1,
Gene,6611,KNG1,KNG1,
Gene,6612,KNL1,KNL1,
Gene,6613,KNOP1,KNOP1,
Gene,6614,KNSTRN,KNSTRN,
Gene,6615,KNTC1,KNTC1,
Gene,6616,KPNA1,KPNA1,
Gene,6617,KPNA2,KPNA2,
Gene,6618,KPNA3,KPNA3,
Gene,6619,KPNA4,KPNA4,
Gene,6620,KPNA5,KPNA5,
Gene,6621,KPNA6,KPNA6,
Gene,6622,KPNA7,KPNA7,
Gene,6623,KPNB1,KPNB1,
Gene,6624,KPRP,KPRP,
Gene,6625,KRAS,KRAS,
Gene,6626,KRBA1,KRBA1,
Gene,6627,KRBA2,KRBA2,
Gene,6628,KRBOX4,KRBOX4,
Gene,6629,KRCC1,KRCC1,
Gene,6630,KREMEN2,KREMEN2,
Gene,6631,KRI1,KRI1,
Gene,6632,KRIT1,KRIT1,
Gene,6633,KRR1,KRR1,
Gene,6634,KRT1,KRT1,
Gene,6635,KRT12,KRT12,
Gene,6636,KRT13,KRT13,
Gene,6637,KRT14,KRT14,
Gene,6638,KRT15,KRT15,
Gene,6639,KRT16,KRT16,
Gene,6640,KRT17,KRT17,
Gene,6641,KRT17P3,KRT17P3,
Gene,6642,KRT18,KRT18,
